2008-01-02,-141.51153564453125
2008-01-03,-142.82180786132812
2008-01-04,-146.75271606445312
2008-01-07,-147.0147705078125
2008-01-08,-148.58709716796875
2008-01-09,-156.9729766845703
2008-01-10,-149.63536071777344
2008-01-11,-147.2768096923828
2008-01-14,-144.3941650390625
2008-01-15,-143.08389282226562
2008-01-16,-134.96006774902344
2008-01-17,-134.69801330566406
2008-01-18,-138.62890625
2008-01-21,-136.00830078125
2008-01-22,-138.62890625
2008-01-23,-133.64979553222656
2008-01-24,-131.02919006347656
2008-01-25,-130.5050811767578
2008-01-28,-121.59510040283203
2008-01-29,-119.23656463623047
2008-01-30,-120.80891418457031
2008-01-31,-121.07097625732422
2008-02-01,-120.80891418457031
2008-02-04,-122.6433334350586
2008-02-05,-128.1465301513672
2008-02-11,-123.69156646728516
2008-02-12,-122.11921691894531
2008-02-13,-117.92626190185547
2008-02-14,-123.95361328125
2008-02-15,-122.38127136230469
2008-02-18,-123.95361328125
2008-02-19,-125.26390838623047
2008-02-20,-125.00186157226562
2008-02-21,-129.98097229003906
2008-02-22,-129.98097229003906
2008-02-25,-133.91183471679688
2008-02-26,-133.91183471679688
2008-02-27,-136.27035522460938
2008-02-28,-136.5324249267578
2008-02-29,-138.1047821044922
2008-03-03,-137.05653381347656
2008-03-04,-134.17388916015625
2008-03-05,-135.48419189453125
2008-03-06,-135.48419189453125
2008-03-07,-133.64979553222656
2008-03-10,-132.60154724121094
2008-03-11,-133.64979553222656
2008-03-12,-128.93270874023438
2008-03-13,-124.73979187011719
2008-03-14,-126.57421112060547
2008-03-17,-116.87803649902344
2008-03-18,-119.76068115234375
2008-03-19,-124.21569061279297
2008-03-20,-123.1674575805664
2008-03-21,-122.6433334350586
2008-03-24,-120.5468521118164
2008-03-25,-121.85714721679688
2008-03-26,-121.07097625732422
2008-03-27,-121.07097625732422
2008-03-28,-123.42948913574219
2008-03-31,-125.00186157226562
2008-04-01,-122.11921691894531
2008-04-02,-123.42948913574219
2008-04-03,-123.69156646728516
2008-04-04,-125.26390838623047
2008-04-07,-129.98097229003906
2008-04-08,-132.60154724121094
2008-04-10,-135.74624633789062
2008-04-11,-135.74624633789062
2008-04-14,-132.33949279785156
2008-04-15,-132.60154724121094
2008-04-16,-133.64979553222656
2008-04-17,-133.91183471679688
2008-04-18,-133.64979553222656
2008-04-21,-134.69801330566406
2008-04-22,-138.36685180664062
2008-04-23,-142.03565979003906
2008-04-24,-139.6771240234375
2008-04-25,-139.6771240234375
2008-04-28,-140.46328735351562
2008-04-29,-138.8909454345703
2008-04-30,-141.24949645996094
2008-05-01,-141.24949645996094
2008-05-02,-141.24949645996094
2008-05-05,-141.24949645996094
2008-05-06,-141.24949645996094
2008-05-07,-138.62890625
2008-05-08,-136.00830078125
2008-05-09,-132.86361694335938
2008-05-12,-132.86361694335938
2008-05-13,-133.64979553222656
2008-05-14,-132.60154724121094
2008-05-15,-131.55331420898438
2008-05-16,-129.7189178466797
2008-05-19,-132.86361694335938
2008-05-20,-131.55331420898438
2008-05-21,-129.7189178466797
2008-05-22,-126.31214904785156
2008-05-23,-125.78803253173828
2008-05-26,-122.9053955078125
2008-05-27,-123.95361328125
2008-05-28,-127.62242889404297
